Assembly,Biome_ID
ERZ650295,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650296,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650297,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650298,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650299,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650300,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650301,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650303,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650305,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650307,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650308,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650309,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650310,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650311,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650312,root:Engineered:Bioremediation:Terephthalate:Wastewater
ERZ650340,root:Environmental:Aquatic:Marine:Brackish
ERZ650341,root:Environmental:Aquatic:Marine:Oil-contaminated sediment
ERZ650343,root:Environmental:Aquatic:Marine:Brackish
ERZ650344,root:Environmental:Aquatic:Marine:Brackish
ERZ650345,root:Environmental:Aquatic:Marine:Brackish
ERZ650346,root:Environmental:Aquatic:Marine:Brackish
ERZ650347,root:Environmental:Aquatic:Marine:Brackish
ERZ650664,root:Environmental:Aquatic:Marine:Brackish
ERZ650665,root:Environmental:Aquatic:Marine:Brackish
ERZ650666,root:Environmental:Aquatic:Marine:Brackish
ERZ650667,root:Environmental:Aquatic:Marine:Brackish
ERZ650668,root:Environmental:Aquatic:Marine:Brackish
ERZ650669,root:Environmental:Aquatic:Thermal springs:Near-boiling (>90C):Alkaline
ERZ650942,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651102,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ651114,root:Mixed
ERZ651121,root:Host-associated:Human:Digestive system:Oral:Saliva
ERZ651158,root:Environmental:Aquatic:Marine
ERZ651159,root:Environmental:Aquatic:Marine
ERZ651165,root:Environmental:Aquatic:Marine:Coastal
ERZ651772,root:Environmental:Aquatic:Marine:Intertidal zone:Estuary
ERZ651775,root:Environmental:Aquatic:Marine
ERZ651792,root:Host-associated:Human:Digestive system:Large intestine
ERZ651803,root:Engineered:Biogas plant:Wet fermentation
ERZ651804,root:Engineered:Biogas plant:Wet fermentation
ERZ651839,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651849,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651868,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651869,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651891,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651896,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651897,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651901,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651903,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651904,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651908,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651919,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651930,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651933,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651934,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ651938,root:Host-associated:Human:Digestive system
ERZ651978,root:Host-associated:Human:Digestive system
ERZ652015,root:Host-associated:Human:Digestive system
ERZ652026,root:Host-associated:Human:Digestive system
ERZ652056,root:Host-associated:Human:Digestive system
ERZ652121,root:Host-associated:Human:Digestive system
ERZ652140,root:Host-associated:Human:Digestive system
ERZ652176,root:Host-associated:Human:Digestive system
ERZ652191,root:Host-associated:Human:Digestive system
ERZ652235,root:Host-associated:Human:Digestive system
ERZ652318,root:Host-associated:Human:Digestive system
ERZ652338,root:Host-associated:Human:Digestive system
ERZ652344,root:Host-associated:Human:Digestive system
ERZ652397,root:Host-associated:Human:Digestive system
ERZ652474,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ652497,root:Host-associated:Human:Digestive system
ERZ652500,root:Host-associated:Human:Digestive system
ERZ652564,root:Host-associated:Human:Digestive system
ERZ652586,root:Host-associated:Human:Digestive system
ERZ652646,root:Host-associated:Human:Digestive system
ERZ652652,root:Host-associated:Human:Digestive system
ERZ652715,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ652721,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ652728,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ652820,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ652841,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ652861,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ652867,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ652911,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ652942,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653119,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653208,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653252,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653420,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653470,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653477,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653489,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653506,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653514,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653540,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653583,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653591,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653600,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653645,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653646,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653662,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653683,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653746,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653756,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653760,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653765,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653769,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653790,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653826,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653889,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653905,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653919,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653924,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653925,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653971,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ653993,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654048,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654120,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654144,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654168,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654251,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654321,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654322,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654403,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654429,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654451,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654456,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654466,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654491,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654549,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654557,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654570,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654879,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654885,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ654894,root:Host-associated:Human:Digestive system:Large intestine:Fecal
ERZ724020,root:Engineered:Wastewater:Industrial wastewater
ERZ724022,root:Engineered:Food production:Fermented beverages
ERZ724023,root:Engineered:Food production:Fermented beverages
ERZ724024,root:Engineered:Food production:Fermented beverages
ERZ724025,root:Engineered:Food production:Fermented beverages
ERZ724026,root:Engineered:Food production:Fermented beverages
ERZ724027,root:Engineered:Food production:Fermented beverages
ERZ724028,root:Engineered:Food production:Fermented beverages
ERZ724029,root:Engineered:Food production:Fermented beverages
ERZ724030,root:Engineered:Food production:Fermented beverages
ERZ724031,root:Engineered:Food production:Fermented beverages
ERZ724032,root:Engineered:Food production:Fermented beverages
ERZ724034,root:Engineered:Food production:Fermented beverages
ERZ724035,root:Engineered:Food production:Fermented beverages
ERZ724036,root:Engineered:Food production:Fermented beverages
ERZ724038,root:Engineered:Food production:Fermented beverages
ERZ724039,root:Engineered:Food production:Fermented beverages
ERZ724040,root:Engineered:Food production:Fermented beverages
ERZ724041,root:Engineered:Food production:Fermented beverages
ERZ724042,root:Engineered:Food production:Fermented beverages
ERZ724043,root:Engineered:Food production:Fermented beverages
ERZ724044,root:Engineered:Food production:Fermented beverages
ERZ724076,root:Engineered:Bioreactor
ERZ724078,root:Engineered:Bioreactor
ERZ724079,root:Engineered:Bioreactor
ERZ724080,root:Engineered:Bioreactor
ERZ724081,root:Engineered:Bioreactor
ERZ724082,root:Engineered:Bioreactor
ERZ724083,root:Engineered:Bioreactor
ERZ724084,root:Engineered:Bioreactor
ERZ724085,root:Engineered:Bioreactor
ERZ724086,root:Engineered:Bioreactor
ERZ724087,root:Engineered:Bioreactor
ERZ724088,root:Engineered:Bioreactor
ERZ724089,root:Engineered:Bioreactor
ERZ724092,root:Host-associated:Human:Digestive system
ERZ724094,root:Host-associated:Human:Digestive system
ERZ724098,root:Engineered:Bioreactor
ERZ724099,root:Engineered:Bioreactor
ERZ724100,root:Engineered:Bioreactor
ERZ724101,root:Engineered:Bioreactor
ERZ724502,root:Engineered:Wastewater
ERZ724503,root:Engineered:Wastewater
ERZ724504,root:Engineered:Wastewater
ERZ724505,root:Engineered:Wastewater
ERZ724507,root:Engineered:Wastewater
ERZ724508,root:Engineered:Wastewater
ERZ724509,root:Engineered:Wastewater
ERZ724510,root:Engineered:Wastewater
ERZ724511,root:Engineered:Wastewater
ERZ724512,root:Engineered:Wastewater
ERZ724513,root:Engineered:Wastewater
ERZ724514,root:Engineered:Wastewater
ERZ724515,root:Engineered:Wastewater
ERZ724516,root:Engineered:Wastewater
ERZ724517,root:Engineered:Wastewater
ERZ724518,root:Engineered:Wastewater
ERZ724519,root:Engineered:Wastewater
ERZ724520,root:Engineered:Wastewater
ERZ724521,root:Engineered:Wastewater
ERZ724522,root:Engineered:Wastewater
ERZ724523,root:Engineered:Wastewater
ERZ724524,root:Engineered:Wastewater
ERZ724525,root:Engineered:Wastewater
ERZ724526,root:Engineered:Wastewater
ERZ724527,root:Engineered:Wastewater
ERZ724528,root:Engineered:Wastewater
ERZ724529,root:Engineered:Wastewater
ERZ724531,root:Engineered:Wastewater
ERZ724532,root:Engineered:Wastewater
ERZ724533,root:Engineered:Wastewater
ERZ724534,root:Engineered:Wastewater
ERZ724535,root:Engineered:Wastewater
ERZ724536,root:Engineered:Wastewater
ERZ724537,root:Engineered:Wastewater
ERZ724538,root:Engineered:Wastewater
ERZ724539,root:Engineered:Wastewater
ERZ724540,root:Engineered:Wastewater
ERZ724541,root:Engineered:Wastewater
ERZ724542,root:Engineered:Wastewater
ERZ724543,root:Engineered:Wastewater
ERZ724544,root:Engineered:Wastewater
ERZ724545,root:Engineered:Wastewater
ERZ724546,root:Engineered:Wastewater
ERZ724548,root:Engineered:Wastewater
ERZ724549,root:Engineered:Wastewater
ERZ724550,root:Engineered:Wastewater
ERZ724551,root:Engineered:Wastewater
ERZ724552,root:Engineered:Wastewater
ERZ724553,root:Engineered:Wastewater
ERZ724554,root:Engineered:Wastewater
ERZ724555,root:Engineered:Wastewater
ERZ724556,root:Engineered:Wastewater
ERZ724557,root:Engineered:Wastewater
ERZ724558,root:Engineered:Wastewater
ERZ724559,root:Engineered:Wastewater
ERZ724561,root:Environmental:Aquatic:Marine:Sediment
ERZ724569,root:Environmental:Aquatic:Marine:Sediment
ERZ724574,root:Environmental:Aquatic:Marine:Sediment
ERZ724590,root:Environmental:Aquatic:Marine:Sediment
ERZ7462166,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462167,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462186,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462236,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462311,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462356,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462372,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462376,root:Environmental:Aquatic:Marine
ERZ7462497,root:Environmental:Aquatic:Marine
ERZ7462600,root:Environmental:Aquatic:Marine
ERZ7462634,root:Environmental:Aquatic:Marine
ERZ7462638,root:Environmental:Aquatic:Marine
ERZ7462696,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462733,root:Environmental:Aquatic:Marine
ERZ7462743,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462777,root:Environmental:Aquatic:Marine
ERZ7462827,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462831,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462832,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462853,root:Environmental:Aquatic:Marine:Oceanic
ERZ7462896,root:Environmental:Aquatic:Marine
ERZ7462938,root:Environmental:Aquatic:Marine
ERZ7462993,root:Environmental:Aquatic:Marine
ERZ7463021,root:Environmental:Aquatic:Marine
ERZ7463040,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463072,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463110,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463204,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463206,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463217,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463277,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463296,root:Environmental:Aquatic:Marine
ERZ7463297,root:Environmental:Aquatic:Marine
ERZ7463433,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463454,root:Environmental:Aquatic:Marine
ERZ7463456,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463457,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463532,root:Environmental:Aquatic:Marine:Oceanic
ERZ7463781,root:Environmental:Aquatic:Marine:Oceanic
ERZ746978,root:Engineered:Lab Synthesis:Genetic cross
ERZ746980,root:Engineered:Wastewater:Activated Sludge
ERZ747220,root:Engineered:Biogas plant
ERZ747221,root:Engineered:Biogas plant
ERZ747222,root:Engineered:Bioreactor
ERZ747224,root:Engineered:Wastewater:Activated Sludge
ERZ7512791,root:Environmental:Aquatic:Marine:Oceanic
ERZ761561,root:Host-associated:Plants
ERZ761562,root:Engineered:Wastewater:Activated Sludge
ERZ761564,root:Engineered:Wastewater:Activated Sludge
ERZ761572,root:Host-associated:Plants
ERZ761573,root:Host-associated:Plants
ERZ761577,root:Engineered:Solid waste:Composting
ERZ761596,root:Engineered:Bioreactor
ERZ761602,root:Engineered:Bioreactor
ERZ761603,root:Engineered:Bioreactor
ERZ761604,root:Engineered:Bioreactor
ERZ761605,root:Engineered:Bioreactor
ERZ761606,root:Engineered:Bioreactor
ERZ761607,root:Engineered:Bioreactor
ERZ761608,root:Engineered:Bioreactor
ERZ761609,root:Engineered:Bioreactor
ERZ761610,root:Engineered:Bioreactor
ERZ761611,root:Engineered:Bioreactor
ERZ761612,root:Engineered:Bioreactor
ERZ761613,root:Engineered:Bioreactor
ERZ761614,root:Engineered:Bioreactor
ERZ761615,root:Engineered:Bioreactor
ERZ761618,root:Engineered:Food production
ERZ761622,root:Engineered:Food production
ERZ761629,root:Engineered:Food production
ERZ761632,root:Environmental:Aquatic:Lentic:Brackish
ERZ761633,root:Environmental:Aquatic:Lentic:Brackish
ERZ761634,root:Environmental:Aquatic:Lentic:Brackish
ERZ761635,root:Environmental:Aquatic:Lentic:Brackish
ERZ761636,root:Environmental:Aquatic:Lentic:Brackish
ERZ761637,root:Environmental:Aquatic:Lentic:Brackish
ERZ761638,root:Environmental:Aquatic:Lentic:Brackish
ERZ761639,root:Environmental:Aquatic:Lentic:Brackish
ERZ761640,root:Environmental:Aquatic:Lentic:Brackish
ERZ761641,root:Environmental:Aquatic:Lentic:Brackish
ERZ764730,root:Engineered:Wastewater:Activated Sludge
ERZ764753,root:Engineered:Wastewater:Activated Sludge
ERZ764778,root:Engineered:Bioreactor
ERZ764804,root:Engineered:Wastewater:Activated Sludge
ERZ764825,root:Engineered:Bioreactor
ERZ764845,root:Engineered:Bioreactor
ERZ764866,root:Engineered:Bioreactor
ERZ766961,root:Environmental:Aquatic:Marine
